version,release_date,appplication,no_measurement,timestamp,pid,command,time,virt,res,shr,percent_cpu,percent_mem,nTH,P,TIME,SWAP,CODE,DATA,nMaj,nMin,nDRT,USED,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail,Unnamed: 43
0.8.28,2014-07-31,nbody_6.js 50000000,10,1692101885,7838,node,0:11.95,644296,22472,9444,100.0,0.1,2,6,0:11,0,7416,18400,0,3643,0,22472,278,2,276,0,0,12.4,0.8,0.0,86.8,0.0,0.0,0.0,0.0,15795.0 MiB,11912.1 MiB,1304.4 MiB,2578.5 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13852.4 MiB,
0.8.28,2014-07-31,nbody_6.js 50000000,11,1692101887,7838,node,0:13.12,644296,22472,9444,100.0,0.1,2,6,0:13,0,7416,18400,0,3643,0,22472,278,2,276,0,0,13.1,0.8,0.0,86.2,0.0,0.0,0.0,0.0,15795.0 MiB,11912.3 MiB,1304.1 MiB,2578.5 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13852.6 MiB,
0.8.28,2014-07-31,nbody_6.js 50000000,12,1692101888,7838,node,0:14.29,644296,22472,9444,93.8,0.1,2,6,0:14,0,7416,18400,0,3643,0,22472,278,2,276,0,0,12.4,0.8,0.0,86.8,0.0,0.0,0.0,0.0,15795.0 MiB,11912.3 MiB,1304.1 MiB,2578.5 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13852.6 MiB,
0.8.28,2014-07-31,nbody_6.js 50000000,13,1692101889,7838,node,0:15.48,644296,22472,9444,100.0,0.1,2,1,0:15,0,7416,18400,0,3643,0,22472,278,2,276,0,0,13.1,0.8,0.0,86.2,0.0,0.0,0.0,0.0,15795.0 MiB,11911.8 MiB,1304.6 MiB,2578.6 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13852.1 MiB,
0.8.28,2014-07-31,nbody_6.js 50000000,14,1692101890,7838,node,0:16.65,644296,22472,9444,100.0,0.1,2,1,0:16,0,7416,18400,0,3643,0,22472,278,2,276,0,0,12.5,0.8,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,11911.8 MiB,1304.6 MiB,2578.6 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13852.1 MiB,
0.8.28,2014-07-31,nbody_6.js 50000000,15,1692101891,7838,node,0:17.83,644296,22472,9444,93.8,0.1,2,1,0:17,0,7416,18400,0,3643,0,22472,278,2,276,0,0,12.4,0.8,0.0,86.8,0.0,0.0,0.0,0.0,15795.0 MiB,11912.1 MiB,1304.4 MiB,2578.6 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13852.4 MiB,
0.8.28,2014-07-31,nbody_6.js 50000000,16,1692101892,7838,node,0:19.01,644296,22472,9444,100.0,0.1,2,1,0:19,0,7416,18400,0,3643,0,22472,278,2,276,0,0,13.0,1.5,0.0,85.5,0.0,0.0,0.0,0.0,15795.0 MiB,11911.6 MiB,1304.8 MiB,2578.6 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13851.9 MiB,
0.8.28,2014-07-31,nbody_6.js 50000000,17,1692101894,7838,node,0:20.19,644296,30656,9444,100.0,0.2,2,1,0:20,0,7416,26592,0,5691,0,30656,278,2,276,0,0,12.5,0.0,0.0,87.5,0.0,0.0,0.0,0.0,15795.0 MiB,11907.6 MiB,1308.8 MiB,2578.6 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13848.0 MiB,
0.10.48,2016-10-18,nbody_6.js 50000000,0,1692102504,8561,node,0:00.16,645592,18376,9932,100.0,0.1,2,1,0:00,0,8844,14172,0,2682,0,18376,276,2,274,0,0,15.3,0.8,0.0,84.0,0.0,0.0,0.0,0.0,15795.0 MiB,11910.9 MiB,1282.7 MiB,2601.4 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13865.9 MiB,
0.10.48,2016-10-18,nbody_6.js 50000000,1,1692102505,8561,node,0:01.34,645592,18376,9932,100.0,0.1,2,1,0:01,0,8844,14172,0,2682,0,18376,276,2,274,0,0,13.2,0.0,0.0,86.8,0.0,0.0,0.0,0.0,15795.0 MiB,11909.6 MiB,1283.6 MiB,2601.7 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13864.7 MiB,
0.10.48,2016-10-18,nbody_6.js 50000000,2,1692102507,8561,node,0:02.51,645592,18376,9932,93.8,0.1,2,1,0:02,0,8844,14172,0,2682,0,18376,276,2,274,0,0,13.2,0.8,0.0,86.0,0.0,0.0,0.0,0.0,15795.0 MiB,11917.8 MiB,1283.3 MiB,2593.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13872.9 MiB,
0.10.48,2016-10-18,nbody_6.js 50000000,3,1692102508,8561,node,0:03.69,645592,18376,9932,93.8,0.1,2,5,0:03,0,8844,14172,0,2682,0,18376,276,2,274,0,0,14.0,0.8,0.0,85.3,0.0,0.0,0.0,0.0,15795.0 MiB,11916.3 MiB,1285.0 MiB,2593.7 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13871.4 MiB,
0.10.48,2016-10-18,nbody_6.js 50000000,4,1692102509,8561,node,0:04.87,645592,22600,9932,93.8,0.1,2,1,0:04,0,8844,18268,0,3706,0,22600,276,2,274,0,0,13.1,1.5,0.0,85.4,0.0,0.0,0.0,0.0,15795.0 MiB,11912.6 MiB,1288.6 MiB,2593.8 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13867.7 MiB,
0.10.48,2016-10-18,nbody_6.js 50000000,5,1692102510,8561,node,0:06.05,645592,22600,9932,100.0,0.1,2,1,0:06,0,8844,18268,0,3706,0,22600,276,2,274,0,0,13.0,1.5,0.0,85.5,0.0,0.0,0.0,0.0,15795.0 MiB,11912.6 MiB,1288.6 MiB,2593.8 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13867.7 MiB,
0.10.48,2016-10-18,nbody_6.js 50000000,6,1692102511,8561,node,0:07.23,645592,22600,9932,100.0,0.1,2,1,0:07,0,8844,18268,0,3706,0,22600,276,2,274,0,0,12.4,0.8,0.0,86.8,0.0,0.0,0.0,0.0,15795.0 MiB,11912.3 MiB,1288.8 MiB,2593.8 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13867.5 MiB,
0.10.48,2016-10-18,nbody_6.js 50000000,7,1692102513,8561,node,0:08.41,645592,22600,9932,100.0,0.1,2,1,0:08,0,8844,18268,0,3706,0,22600,276,2,274,0,0,13.7,0.8,0.0,85.5,0.0,0.0,0.0,0.0,15795.0 MiB,11911.6 MiB,1289.6 MiB,2593.8 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13866.8 MiB,
0.10.48,2016-10-18,nbody_6.js 50000000,8,1692102514,8561,node,0:09.58,645592,22600,9932,100.0,0.1,2,1,0:09,0,8844,18268,0,3706,0,22600,276,2,274,0,0,12.5,0.8,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,11910.9 MiB,1290.3 MiB,2593.8 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13866.0 MiB,
0.10.48,2016-10-18,nbody_6.js 50000000,9,1692102515,8561,node,0:10.77,645592,22600,9932,100.0,0.1,2,1,0:10,0,8844,18268,0,3706,0,22600,276,2,274,0,0,13.7,0.8,0.0,85.5,0.0,0.0,0.0,0.0,15795.0 MiB,11910.4 MiB,1290.8 MiB,2593.8 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13865.5 MiB,
0.10.48,2016-10-18,nbody_6.js 50000000,10,1692102516,8561,node,0:11.94,645592,22600,9932,100.0,0.1,2,1,0:11,0,8844,18268,0,3706,0,22600,276,2,274,0,0,13.0,1.5,0.0,84.7,0.8,0.0,0.0,0.0,15795.0 MiB,11910.4 MiB,1290.8 MiB,2593.8 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13865.5 MiB,
0.10.48,2016-10-18,nbody_6.js 50000000,11,1692102517,8561,node,0:13.11,645592,22600,9932,100.0,0.1,2,1,0:13,0,8844,18268,0,3706,0,22600,276,2,274,0,0,12.4,0.8,0.0,86.8,0.0,0.0,0.0,0.0,15795.0 MiB,11910.6 MiB,1290.5 MiB,2593.8 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13865.8 MiB,
0.10.48,2016-10-18,nbody_6.js 50000000,12,1692102518,8561,node,0:14.29,645592,22600,9932,100.0,0.1,2,1,0:14,0,8844,18268,0,3706,0,22600,276,2,274,0,0,12.4,1.6,0.0,86.0,0.0,0.0,0.0,0.0,15795.0 MiB,11910.6 MiB,1290.5 MiB,2593.8 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13865.8 MiB,
0.10.48,2016-10-18,nbody_6.js 50000000,13,1692102520,8561,node,0:15.47,645592,22600,9932,100.0,0.1,2,1,0:15,0,8844,18268,0,3706,0,22600,276,2,274,0,0,12.5,0.0,0.0,87.5,0.0,0.0,0.0,0.0,15795.0 MiB,11910.9 MiB,1290.3 MiB,2593.8 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13866.0 MiB,
0.10.48,2016-10-18,nbody_6.js 50000000,14,1692102521,8561,node,0:16.65,645592,22600,9932,100.0,0.1,2,5,0:16,0,8844,18268,0,3706,0,22600,276,2,274,0,0,13.0,1.5,0.0,85.5,0.0,0.0,0.0,0.0,15795.0 MiB,11910.4 MiB,1290.8 MiB,2593.8 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13865.5 MiB,
0.10.48,2016-10-18,nbody_6.js 50000000,15,1692102522,8561,node,0:17.83,645592,22600,9932,100.0,0.1,2,5,0:17,0,8844,18268,0,3706,0,22600,276,2,274,0,0,13.2,0.8,0.0,85.3,0.8,0.0,0.0,0.0,15795.0 MiB,11910.1 MiB,1291.0 MiB,2593.8 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13865.3 MiB,
0.10.48,2016-10-18,nbody_6.js 50000000,16,1692102523,8561,node,0:19.00,645592,22600,9932,100.0,0.1,2,5,0:19,0,8844,18268,0,3706,0,22600,276,2,274,0,0,12.4,0.8,0.0,86.8,0.0,0.0,0.0,0.0,15795.0 MiB,11909.9 MiB,1291.2 MiB,2593.8 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13865.1 MiB,
0.10.48,2016-10-18,nbody_6.js 50000000,17,1692102524,8561,node,0:20.18,645592,30784,9932,100.0,0.2,2,5,0:20,0,8844,26460,0,5754,0,30784,276,2,274,0,0,13.1,0.8,0.0,86.2,0.0,0.0,0.0,0.0,15795.0 MiB,11902.0 MiB,1299.1 MiB,2593.8 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13857.2 MiB,
0.12.18,2017-02-22,nbody_6.js 50000000,0,1692102948,9260,node,0:00.16,663948,22776,13884,100.0,0.1,5,4,0:00,0,16140,22276,0,3151,0,22776,277,2,275,0,0,14.5,2.3,0.0,83.2,0.0,0.0,0.0,0.0,15795.0 MiB,11888.6 MiB,1281.6 MiB,2624.8 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13866.7 MiB,
0.12.18,2017-02-22,nbody_6.js 50000000,1,1692102950,9260,node,0:01.33,663948,22776,13884,106.7,0.1,5,4,0:01,0,16140,22276,0,3151,0,22776,277,2,275,0,0,12.6,0.8,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,11886.6 MiB,1283.2 MiB,2625.1 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13864.8 MiB,
0.12.18,2017-02-22,nbody_6.js 50000000,2,1692102951,9260,node,0:02.50,663948,22776,13884,106.7,0.1,5,4,0:02,0,16140,22276,0,3151,0,22776,277,2,275,0,0,13.1,0.8,0.0,86.2,0.0,0.0,0.0,0.0,15795.0 MiB,11901.4 MiB,1276.4 MiB,2617.2 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13879.6 MiB,
0.12.18,2017-02-22,nbody_6.js 50000000,3,1692102952,9260,node,0:03.67,663948,22776,13884,106.7,0.1,5,0,0:03,0,16140,22276,0,3151,0,22776,277,2,275,0,0,12.4,0.8,0.0,86.8,0.0,0.0,0.0,0.0,15795.0 MiB,11900.2 MiB,1277.7 MiB,2617.1 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13878.3 MiB,
0.12.18,2017-02-22,nbody_6.js 50000000,4,1692102953,9260,node,0:04.84,663948,22776,13884,106.7,0.1,5,0,0:04,0,16140,22276,0,3151,0,22776,277,2,275,0,0,13.1,0.8,0.0,86.2,0.0,0.0,0.0,0.0,15795.0 MiB,11899.7 MiB,1278.2 MiB,2617.1 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13877.8 MiB,
1.8.4,2015-07-09,nbody_6.js 50000000,0,1692103377,9927,node,0:00.17,691904,21368,13384,100.0,0.1,6,7,0:00,0,13196,53172,0,2976,0,21368,276,2,274,0,0,14.9,2.2,0.0,82.8,0.0,0.0,0.0,0.0,15795.0 MiB,11865.1 MiB,1284.2 MiB,2645.7 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13863.8 MiB,
1.8.4,2015-07-09,nbody_6.js 50000000,1,1692103379,9927,node,0:01.34,691904,21368,13384,100.0,0.1,6,3,0:01,0,13196,53172,0,2976,0,21368,276,2,274,0,0,13.1,1.5,0.0,85.4,0.0,0.0,0.0,0.0,15795.0 MiB,11864.1 MiB,1285.0 MiB,2646.0 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13862.9 MiB,
1.8.4,2015-07-09,nbody_6.js 50000000,2,1692103380,9927,node,0:02.51,691904,21368,13384,106.7,0.1,6,3,0:02,0,13196,53172,0,2976,0,21368,276,2,274,0,0,12.5,0.8,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,11869.5 MiB,1287.4 MiB,2638.1 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13868.3 MiB,
1.8.4,2015-07-09,nbody_6.js 50000000,3,1692103381,9927,node,0:03.68,691904,21368,13384,106.7,0.1,6,3,0:03,0,13196,53172,0,2976,0,21368,276,2,274,0,0,12.4,0.8,0.0,86.8,0.0,0.0,0.0,0.0,15795.0 MiB,11870.0 MiB,1287.0 MiB,2638.0 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13868.8 MiB,
1.8.4,2015-07-09,nbody_6.js 50000000,4,1692103382,9927,node,0:04.85,691904,21368,13384,106.7,0.1,6,3,0:04,0,13196,53172,0,2976,0,21368,276,2,274,0,0,13.8,0.8,0.0,85.4,0.0,0.0,0.0,0.0,15795.0 MiB,11868.0 MiB,1289.0 MiB,2638.0 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13866.8 MiB,
2.5.0,2015-07-28,nbody_6.js 50000000,0,1692103805,11362,node,0:00.16,694612,22444,13740,100.0,0.1,6,1,0:00,0,13408,55700,0,3097,0,22444,276,2,274,0,0,13.8,1.5,0.0,84.6,0.0,0.0,0.0,0.0,15795.0 MiB,11795.8 MiB,1285.4 MiB,2713.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13861.2 MiB,
2.5.0,2015-07-28,nbody_6.js 50000000,1,1692103806,11362,node,0:01.33,694612,22444,13740,93.8,0.1,6,5,0:01,0,13408,55700,0,3097,0,22444,276,2,274,0,0,13.0,1.5,0.0,85.5,0.0,0.0,0.0,0.0,15795.0 MiB,11794.8 MiB,1286.0 MiB,2714.2 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13860.3 MiB,
2.5.0,2015-07-28,nbody_6.js 50000000,2,1692103807,11362,node,0:02.50,694612,22444,13740,100.0,0.1,6,5,0:02,0,13408,55700,0,3097,0,22444,276,2,274,0,0,13.3,0.0,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,11802.4 MiB,1286.4 MiB,2706.2 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13868.0 MiB,
2.5.0,2015-07-28,nbody_6.js 50000000,3,1692103808,11362,node,0:03.67,694612,22444,13740,93.8,0.1,6,5,0:03,0,13408,55700,0,3097,0,22444,276,2,274,0,0,13.7,0.8,0.0,85.5,0.0,0.0,0.0,0.0,15795.0 MiB,11801.7 MiB,1287.1 MiB,2706.2 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13867.2 MiB,
2.5.0,2015-07-28,nbody_6.js 50000000,4,1692103809,11362,node,0:04.84,694612,22444,13740,100.0,0.1,6,5,0:04,0,13408,55700,0,3097,0,22444,276,2,274,0,0,13.1,0.8,0.0,86.2,0.0,0.0,0.0,0.0,15795.0 MiB,11801.9 MiB,1286.8 MiB,2706.3 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13867.5 MiB,
3.3.1,2015-09-15,nbody_6.js 50000000,0,1692104221,12046,node,0:00.15,754476,23316,15048,93.8,0.1,5,5,0:00,0,18336,45300,0,2855,0,23316,276,2,274,0,0,13.8,2.3,0.0,83.8,0.0,0.0,0.0,0.0,15795.0 MiB,11768.2 MiB,1286.7 MiB,2740.1 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13859.3 MiB,
3.3.1,2015-09-15,nbody_6.js 50000000,1,1692104222,12046,node,0:01.32,754476,23316,15048,93.8,0.1,5,5,0:01,0,18336,45300,0,2855,0,23316,277,2,275,0,0,12.4,0.8,0.0,86.0,0.8,0.0,0.0,0.0,15795.0 MiB,11767.7 MiB,1287.0 MiB,2740.3 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13858.9 MiB,
3.3.1,2015-09-15,nbody_6.js 50000000,2,1692104223,12046,node,0:02.49,754476,23316,15048,93.8,0.1,5,1,0:02,0,18336,45300,0,2855,0,23316,277,2,275,0,0,12.3,1.5,0.0,86.2,0.0,0.0,0.0,0.0,15795.0 MiB,11773.8 MiB,1288.7 MiB,2732.5 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13865.0 MiB,
3.3.1,2015-09-15,nbody_6.js 50000000,3,1692104224,12046,node,0:03.66,754476,23316,15048,100.0,0.1,5,1,0:03,0,18336,45300,0,2855,0,23316,277,2,275,0,0,12.4,1.6,0.0,86.0,0.0,0.0,0.0,0.0,15795.0 MiB,11773.8 MiB,1288.8 MiB,2732.3 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13865.1 MiB,
4.9.1,2018-03-29,nbody_6.js 50000000,0,1692104635,12634,node,0:00.16,759240,23828,14884,93.8,0.1,6,3,0:00,0,19320,45236,0,3295,0,23828,277,2,275,0,0,14.6,1.5,0.0,83.8,0.0,0.0,0.0,0.0,15795.0 MiB,11751.2 MiB,1277.0 MiB,2766.8 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13868.9 MiB,
4.9.1,2018-03-29,nbody_6.js 50000000,1,1692104636,12634,node,0:01.34,759240,23828,14884,100.0,0.1,6,3,0:01,0,19320,45236,0,3295,0,23828,277,2,275,0,0,13.1,0.8,0.0,86.2,0.0,0.0,0.0,0.0,15795.0 MiB,11750.0 MiB,1278.0 MiB,2767.0 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13867.7 MiB,
4.9.1,2018-03-29,nbody_6.js 50000000,2,1692104638,12634,node,0:02.50,759240,23828,14884,93.8,0.1,6,3,0:02,0,19320,45236,0,3295,0,23828,277,2,275,0,0,12.4,0.8,0.0,86.8,0.0,0.0,0.0,0.0,15795.0 MiB,11765.3 MiB,1270.7 MiB,2759.0 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13883.0 MiB,
4.9.1,2018-03-29,nbody_6.js 50000000,3,1692104639,12634,node,0:03.68,759240,23828,14884,100.0,0.1,6,3,0:03,0,19320,45236,0,3295,0,23828,277,2,275,0,0,13.1,0.8,0.0,86.2,0.0,0.0,0.0,0.0,15795.0 MiB,11764.8 MiB,1271.2 MiB,2759.0 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13882.5 MiB,
5.12.0,2016-06-23,nbody_6.js 50000000,0,1692105050,13275,node,0:00.16,760268,24244,16208,93.8,0.1,5,2,0:00,0,20336,45516,0,2675,0,24244,277,2,275,0,0,14.6,1.5,0.0,83.8,0.0,0.0,0.0,0.0,15795.0 MiB,11705.8 MiB,1293.9 MiB,2795.2 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13851.3 MiB,
5.12.0,2016-06-23,nbody_6.js 50000000,1,1692105051,13275,node,0:01.33,760268,24244,16208,100.0,0.1,5,6,0:01,0,20336,45516,0,2675,0,24244,277,2,275,0,0,12.5,0.8,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,11705.6 MiB,1293.9 MiB,2795.5 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13851.1 MiB,
5.12.0,2016-06-23,nbody_6.js 50000000,2,1692105052,13275,node,0:02.50,760268,24244,16208,106.7,0.1,5,6,0:02,0,20336,45516,0,2675,0,24244,277,2,275,0,0,13.1,0.8,0.0,86.2,0.0,0.0,0.0,0.0,15795.0 MiB,11706.3 MiB,1301.1 MiB,2787.5 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13851.9 MiB,
5.12.0,2016-06-23,nbody_6.js 50000000,3,1692105053,13275,node,0:03.67,760268,24244,16208,106.7,0.1,5,6,0:03,0,20336,45516,0,2675,0,24244,277,2,275,0,0,13.2,1.6,0.0,85.3,0.0,0.0,0.0,0.0,15795.0 MiB,11705.6 MiB,1301.9 MiB,2787.5 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13851.1 MiB,
6.17.1,2019-04-03,nbody_6.js 50000000,0,1692105464,13907,node,0:00.15,733976,26624,19024,93.8,0.2,6,2,0:00,0,24704,45652,0,2603,0,26624,278,2,276,0,0,14.7,1.6,0.0,83.7,0.0,0.0,0.0,0.0,15795.0 MiB,11675.4 MiB,1289.7 MiB,2829.9 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13855.2 MiB,
6.17.1,2019-04-03,nbody_6.js 50000000,1,1692105465,13907,node,0:01.32,733976,26624,19024,100.0,0.2,6,2,0:01,0,24704,45652,0,2603,0,26624,278,2,276,0,0,12.4,1.6,0.0,86.0,0.0,0.0,0.0,0.0,15795.0 MiB,11674.1 MiB,1290.7 MiB,2830.1 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13854.0 MiB,
6.17.1,2019-04-03,nbody_6.js 50000000,2,1692105467,13907,node,0:02.49,733976,26624,19024,100.0,0.2,6,2,0:02,0,24704,45652,0,2603,0,26624,278,2,276,0,0,12.4,1.6,0.0,86.0,0.0,0.0,0.0,0.0,15795.0 MiB,11680.8 MiB,1292.1 MiB,2822.1 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13860.7 MiB,
6.17.1,2019-04-03,nbody_6.js 50000000,3,1692105468,13907,node,0:03.67,733976,26624,19024,106.7,0.2,6,2,0:03,0,24704,45652,0,2603,0,26624,278,2,276,0,0,13.1,0.8,0.0,86.2,0.0,0.0,0.0,0.0,15795.0 MiB,11680.8 MiB,1292.1 MiB,2822.1 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,13860.7 MiB,
