test,release_date,path,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC_perf,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed_sec,cycles,freq_cycles_GHz,instructions,insn_per_cycle,cpu_clock_msec,no_cpus,cpu_cycles,freq_cpu_cycles_GHz,cpu_migrations,ref_cycles,bus_cycles,task_clock_msec,no_cpus_task_clock,cpu_thermal_margin_C,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete,TotalSlots,FetchBubbles,SlotsRetired,SlotsIssued+RecoveryBubbles,SlotsBackend
3,2022-05-27,nbody_50000000_v2_compatible,g++-9,nbody_2.c 50000000,1.0,0.43,0.65,0.11,0.04,0.2,6.47,2.33,0.0,0.0,1.94,90.814544672,333123109103,3.668,776687535201,2.33,90807.59,1.0,333095482486,3.668,20,171429223344,2170105394,90807.67,1.0,19.0,98149427769,252981649,0.26%,0,182470497257,140,140,0,3869672,374980,9.69,273086186239,3791356,0.00%,219133,15740,7.18%,10242386,273093757668,1011225,0.00%,5239203,85782,1.64%,0,0,1332492436412,146574168005.32,866120083667.8,53299697456.48,266498487282.40002
4,2022-05-27,nbody_50000000_v2_compatible,g++-9,nbody_2.c 50000000,1.0,0.43,0.65,0.1,0.04,0.2,6.46,2.32,0.0,0.0,1.85,95.339936407,334310268447,3.507,776787248124,2.32,95332.27,1.0,334288677014,3.507,13,180542799079,2285487179,95332.37,1.0,19.0,98156706197,252438367,0.26%,0,182492775218,136,136,0,5353438,295983,5.529,273063206340,3768594,0.00%,334911,11855,3.54%,12205705,273041228742,922053,0.00%,5773727,107881,1.87%,0,0,1337241073788,133724107378.8,869206697962.2001,53489642951.520004,267448214757.6
5,2022-05-27,nbody_50000000_v2_compatible,g++-9,nbody_2.c 50000000,1.0,0.43,0.65,0.1,0.04,0.2,6.43,2.32,0.0,0.0,1.79,98.99835866,335434361720,3.389,776651134082,2.31,98987.93,1.0,335398502389,3.388,6,187414575446,2372478110,98988.05,1.0,15.0,98150338053,253001346,0.26%,0,182421873766,136,136,0,12736728,2830422,22.223,273059671330,5789437,0.00%,939755,271095,28.85%,20013226,273043715892,943990,0.00%,5533188,131625,2.38%,0,0,1341737446880,134173744688.0,872129340472.0,53669497875.200005,268347489376.0
6,2022-05-27,nbody_50000000_v2_compatible,g++-9,nbody_2.c 50000000,1.0,0.43,0.66,0.1,0.04,0.2,6.49,2.34,0.0,0.0,1.91,91.838247653,332524174476,3.621,777033134131,2.34,91825.56,1.0,332541234711,3.621,14,173630463303,2197928079,91825.7,1.0,14.0,98189857911,252736141,0.26%,0,182473787137,138,138,0,9125316,756586,8.291,273119777763,4866179,0.00%,556398,36075,6.48%,12802283,273057240300,948340,0.00%,5229858,159013,3.04%,0,0,1330096697904,133009669790.40001,877863820616.64,53203867916.16,266019339580.80002
7,2022-05-27,nbody_50000000_v2_compatible,g++-9,nbody_2.c 50000000,1.0,0.43,0.66,0.1,0.04,0.2,6.5,2.34,0.0,0.0,1.89,92.464303583,331459032515,3.585,776620404347,2.34,92456.83,1.0,331483358593,3.585,2,175057500937,2216049364,92456.93,1.0,6.0,98165234165,252446726,0.26%,0,182510650996,136,136,0,3409455,424003,12.436,273197630028,3666033,0.00%,222507,14373,6.46%,10096350,273092866104,1013363,0.00%,4963968,82620,1.66%,0,0,1325836130060,132583613006.0,875051845839.6001,53033445202.4,265167226012.0
8,2022-05-27,nbody_50000000_v2_compatible,g++-9,nbody_2.c 50000000,1.0,0.45,0.62,0.11,0.05,0.23,6.3,2.22,0.0,0.0,1.89,97.855169221,350441693638,3.582,776612020505,2.22,97844.82,1.0,350431992212,3.582,19,185115363703,2343414070,97844.97,1.0,13.0,98145499926,252091060,0.26%,0,182465304948,136,136,0,8676662,524970,6.05,273155513296,4740768,0.00%,572472,20300,3.55%,12783338,273073162720,410740,0.00%,6137043,127605,2.08%,0,0,1401766774552,154194345200.72,869095400222.24,70088338727.6,322406358146.96
9,2022-05-27,nbody_50000000_v2_compatible,g++-9,nbody_2.c 50000000,1.0,0.43,0.65,0.1,0.04,0.21,6.46,2.31,0.0,0.0,1.89,93.892544294,336120489927,3.58,776231122220,2.31,93886.13,1.0,336094212390,3.58,2,177779349821,2250516419,93886.22,1.0,15.0,98166482209,252917703,0.26%,0,182560624156,137,137,0,6188988,359994,5.817,272967724678,4667788,0.00%,424117,15907,3.75%,13963692,273225268076,923944,0.00%,4935520,102416,2.08%,0,0,1344481959708,134448195970.8,873913273810.2001,53779278388.32,282341211538.68
10,2022-05-27,nbody_50000000_v2_compatible,g++-9,nbody_2.c 50000000,1.0,0.43,0.66,0.1,0.04,0.2,6.49,2.34,0.0,0.0,1.89,92.580368437,331717607973,3.583,776656326214,2.34,92568.53,1.0,331653364403,3.583,10,175078422404,2216396849,92568.67,1.0,15.0,98130697911,252752135,0.26%,0,182425749362,139,139,0,8104780,682200,8.417,273146078642,4396386,0.00%,526193,24750,4.70%,12429139,273136217985,996979,0.00%,5038499,129455,2.57%,0,0,1326870431892,132687043189.20001,875734485048.7201,53074817275.68,265374086378.40002
1,2023-07-07,nbody_50000000_v2_compatible,g++-10,nbody_2.c 50000000,1.0,0.44,0.63,0.12,0.04,0.21,6.38,2.25,0.0,0.0,2.16,87.197162393,355564872830,4.078,799282689611,2.25,87191.31,1.0,355527456220,4.078,2,164830760726,2086582913,87191.37,1.0,2.0,102046281225,252008415,0.25%,0,185376472607,140,140,0,4755528,347138,7.3,279840878586,4157030,0.00%,321304,13543,4.22%,11123042,279871280254,12777215,0.00%,6323169,128890,2.04%,0,0,1422259491320,170671138958.4,896023479531.6,56890379652.8,298674493177.2
2,2023-07-07,nbody_50000000_v2_compatible,g++-10,nbody_2.c 50000000,0.99,0.44,0.63,0.11,0.04,0.21,6.38,2.26,0.0,0.0,2.05,92.007136405,354465401305,3.853,799802545607,2.26,91996.37,1.0,354409695634,3.852,67,173212738134,2192915872,91996.52,1.0,2.0,102059039977,252772900,0.25%,0,185292277415,136,136,0,9621628,599561,6.231,279957250679,4876315,0.00%,657636,27054,4.11%,14551681,279871048376,12737263,0.00%,6880915,185114,2.69%,0,0,1417861605220,155964776574.2,893252811288.6,56714464208.8,297750937096.2
3,2023-07-07,nbody_50000000_v2_compatible,g++-10,nbody_2.c 50000000,1.0,0.45,0.62,0.13,0.05,0.2,6.29,2.2,0.0,0.0,1.92,100.080762569,363378727904,3.631,800253804316,2.2,100073.82,1.0,363352986503,3.631,3,189369753879,2397167532,100073.9,1.0,17.0,102110106679,517022286,0.51%,0,185205340408,138,138,0,5665813,402830,7.11,279709353924,4373328,0.00%,379832,20385,5.37%,12930192,279864414068,13356674,0.00%,5466118,211355,3.87%,0,0,1453514911616,188956938510.08002,901179245201.92,72675745580.8,290702982323.2
4,2023-07-07,nbody_50000000_v2_compatible,g++-10,nbody_2.c 50000000,1.0,0.44,0.63,0.11,0.04,0.21,6.38,2.26,0.0,0.0,1.85,101.080262784,354100294105,3.503,799750109985,2.26,101071.47,1.0,354097913947,3.503,1,191415098362,2423120993,101071.58,1.0,20.0,102064803568,252344714,0.25%,0,185307631907,137,137,0,6025790,306076,5.079,279884420569,3977967,0.00%,388847,11386,2.93%,12913640,279820074339,12699131,0.00%,6312194,127605,2.02%,0,0,1416401176420,155804129406.2,892332741144.6,56656047056.8,297444247048.2
5,2023-07-07,nbody_50000000_v2_compatible,g++-10,nbody_2.c 50000000,1.0,0.45,0.62,0.11,0.04,0.22,6.34,2.23,0.0,0.0,1.93,98.08394732,358741179212,3.658,799581817877,2.23,98075.88,1.0,358711491524,3.657,11,185690903779,2350682539,98075.97,1.0,7.0,102047595957,252614759,0.25%,0,185288524820,140,140,0,4196343,401734,9.573,279810892498,4174514,0.00%,218927,15499,7.08%,11800750,279869193964,10847610,0.00%,6203020,108902,1.76%,0,0,1434964716848,157846118853.28,889678124445.76,57398588673.92,315692237706.56
6,2023-07-07,nbody_50000000_v2_compatible,g++-10,nbody_2.c 50000000,1.0,0.44,0.63,0.11,0.04,0.21,6.38,2.25,0.0,0.0,1.87,100.141372852,354708527659,3.542,799618560180,2.25,100130.6,1.0,354665163368,3.542,10,189549249559,2399499762,100130.72,1.0,15.0,102038795799,251992723,0.25%,0,185238660562,137,137,0,7480112,674597,9.019,279779965465,4662150,0.00%,459392,25345,5.52%,13713186,279810239677,202529,0.00%,6427556,175734,2.73%,0,0,1418834110636,156071752169.96,893865489700.68,56753364425.44,297955163233.56
7,2023-07-07,nbody_50000000_v2_compatible,g++-10,nbody_2.c 50000000,1.0,0.45,0.63,0.11,0.04,0.22,6.36,2.24,0.0,0.0,1.88,100.390723666,356579843346,3.552,799691244824,2.24,100383.59,1.0,356582601776,3.552,4,190096305549,2406390258,100383.69,1.0,17.0,102004170685,252580264,0.25%,0,185284739090,137,137,0,6776775,505958,7.466,279721311284,4422325,0.00%,440955,17736,4.02%,14674203,279886397486,12346791,0.00%,4661241,151499,3.25%,0,0,1426319373384,156895131072.24,898581205231.92,57052774935.36,313790262144.48
8,2023-07-07,nbody_50000000_v2_compatible,g++-10,nbody_2.c 50000000,1.0,0.44,0.63,0.11,0.04,0.21,6.38,2.26,0.0,0.0,1.93,96.950586134,354173220659,3.653,799840689317,2.26,96942.88,1.0,354143876574,3.653,3,183553415443,2323557723,96942.98,1.0,15.0,102060391452,252309424,0.25%,0,185257828804,137,137,0,4802008,312391,6.505,279759717724,4181696,0.00%,308825,15783,5.11%,12706353,279803997069,191540,0.00%,6342562,164790,2.60%,0,0,1416692882636,155836217089.96,892516516060.68,56667715305.44,297505505353.56
9,2023-07-07,nbody_50000000_v2_compatible,g++-10,nbody_2.c 50000000,1.0,0.44,0.63,0.11,0.04,0.22,6.36,2.25,0.0,0.0,1.79,104.737275201,355697345324,3.396,799935128612,2.25,104729.21,1.0,355651426691,3.396,15,198276366486,2510009860,104729.3,1.0,19.0,102053554063,252391715,0.25%,0,185252662620,139,139,0,11207632,3134228,27.965,279584328645,5431109,0.00%,800119,288888,36.11%,20745995,279754216840,12776337,0.00%,6382157,153580,2.41%,0,0,1422789381296,156506831942.56,896357310216.48,56911575251.840004,313013663885.12
10,2023-07-07,nbody_50000000_v2_compatible,g++-10,nbody_2.c 50000000,1.0,0.44,0.63,0.11,0.04,0.21,6.38,2.26,0.0,0.0,1.9,98.57338254,354293101065,3.595,799834011480,2.26,98564.89,1.0,354272643149,3.594,3,186630247054,2362566255,98565.02,1.0,19.0,102076057530,252448868,0.25%,0,185243554928,138,138,0,5151888,317237,6.158,279787426577,4186561,0.00%,295958,12182,4.12%,12409443,279787674300,12034599,0.00%,4997975,132886,2.66%,0,0,1417172404260,155888964468.6,892818614683.8,56686896170.4,297606204894.6
1,2023-05-29,nbody_50000000_v2_compatible,g++-11,nbody_2.c 50000000,0.99,0.45,0.62,0.12,0.04,0.22,6.29,2.22,0.0,0.0,2.11,90.436685692,358976950598,3.97,798323738530,2.22,90426.8,1.0,359040943478,3.971,21,169931418497,2151321973,90426.92,1.0,2.0,98344763615,251661885,0.26%,0,185258697894,136,136,0,8621603,536340,6.221,279865108421,4967920,0.00%,583276,24097,4.13%,13166345,279757107345,14484075,0.01%,16092878,148587,0.92%,0,0,1435907802392,172308936287.04,890262837483.04,57436312095.68,315899716526.24
2,2023-05-29,nbody_50000000_v2_compatible,g++-11,nbody_2.c 50000000,1.0,0.46,0.61,0.13,0.04,0.22,6.22,2.2,0.0,0.0,2.06,93.229463042,363443404367,3.899,798501263853,2.2,93222.78,1.0,363453635158,3.899,11,176241998829,2230996193,93222.89,1.0,16.0,98352052865,251868404,0.26%,0,185287642324,138,138,0,5725179,369395,6.452,279618094663,4149561,0.00%,383902,12017,3.13%,11394055,279743077419,13375503,0.00%,13729066,118522,0.86%,0,0,1453773617468,188990570270.84,886801906655.48,58150944698.72,319830195842.96
3,2023-05-29,nbody_50000000_v2_compatible,g++-11,nbody_2.c 50000000,1.0,0.45,0.62,0.12,0.04,0.22,6.28,2.23,0.0,0.0,1.86,101.766800057,358744961213,3.525,798387582622,2.23,101758.59,1.0,358751822865,3.526,11,192718210705,2439601185,101758.71,1.0,18.0,98340790988,251864707,0.26%,0,185258711812,136,136,0,4225445,486634,11.517,279763144124,4070934,0.00%,361378,19003,5.26%,11824465,279625252481,14465160,0.01%,14743998,115425,0.78%,0,0,1434979844852,172197581382.24,889687503808.24,57399193794.08,315695565867.44
4,2023-05-29,nbody_50000000_v2_compatible,g++-11,nbody_2.c 50000000,1.0,0.45,0.62,0.12,0.04,0.22,6.29,2.23,0.0,0.0,1.86,101.838289082,358302115363,3.519,798120429566,2.23,101830.55,1.0,358301182999,3.519,8,192852610532,2441318696,101830.65,1.0,20.0,98319891372,251471121,0.26%,0,185301342044,140,140,0,4147907,335632,8.092,279833403808,4161663,0.00%,255781,14791,5.78%,12025005,279693652044,14483562,0.01%,15157341,116350,0.77%,0,0,1433208461452,171985015374.24,888589246100.24,57328338458.08,315305861519.44
5,2023-05-29,nbody_50000000_v2_compatible,g++-11,nbody_2.c 50000000,1.0,0.45,0.62,0.12,0.04,0.22,6.28,2.22,0.0,0.0,1.86,101.96969873,359075426033,3.522,798404161134,2.22,101958.39,1.0,359087319514,3.522,8,193080725122,2444173979,101958.54,1.0,15.0,98352522960,251818538,0.26%,0,185281954308,137,137,0,8606365,555702,6.457,279700589658,5368255,0.00%,568334,26360,4.64%,15291891,279673987431,13804451,0.00%,15279679,129381,0.85%,0,0,1436301704132,172356204495.84,890507056561.84,57452068165.28,315986374909.04
6,2023-05-29,nbody_50000000_v2_compatible,g++-11,nbody_2.c 50000000,1.0,0.45,0.62,0.12,0.04,0.22,6.29,2.23,0.0,0.0,1.94,97.354123751,358283839698,3.68,798244152527,2.23,97347.02,1.0,358268981422,3.68,12,184262183550,2332560043,97347.11,1.0,18.0,98315120263,251532010,0.26%,0,185234171534,138,138,0,4478081,406687,9.082,279722193952,3682833,0.00%,268101,20749,7.74%,10814050,279763301211,14488593,0.01%,15228380,97113,0.64%,0,0,1433135358792,171976243055.04,888543922451.04,57325414351.68,315289778934.24
7,2023-05-29,nbody_50000000_v2_compatible,g++-11,nbody_2.c 50000000,1.0,0.45,0.62,0.12,0.04,0.22,6.29,2.23,0.0,0.0,1.86,101.502574038,358146432699,3.529,798144016378,2.23,101494.95,1.0,358131569021,3.529,8,192205134984,2433142597,101495.05,1.0,19.0,98312320781,251445083,0.26%,0,185238171186,139,139,0,4269410,315285,7.385,279770910821,4057460,0.00%,271104,16169,5.96%,11317621,279749562775,14499547,0.01%,15097952,104378,0.69%,0,0,1432585730796,171910287695.52,888203153093.52,57303429231.840004,315168860775.12
8,2023-05-29,nbody_50000000_v2_compatible,g++-11,nbody_2.c 50000000,1.0,0.45,0.62,0.12,0.04,0.22,6.29,2.22,0.0,0.0,1.89,100.623886414,359535996249,3.573,798395823535,2.22,100616.85,1.0,359536197438,3.573,4,190522628609,2411830394,100616.94,1.0,19.0,98333134386,251712016,0.26%,0,185167596368,139,139,0,5640024,352714,6.254,279870642780,4597660,0.00%,341353,16742,4.90%,12162078,279851823933,13668277,0.00%,14356220,135625,0.94%,0,0,1438143984996,172577278199.52,891649270697.52,57525759399.840004,316391676699.12
9,2023-05-29,nbody_50000000_v2_compatible,g++-11,nbody_2.c 50000000,1.0,0.45,0.62,0.13,0.04,0.22,6.26,2.21,0.0,0.0,1.92,99.083308294,360815217164,3.642,797969313219,2.21,99076.25,1.0,360797678527,3.642,4,187578071752,2374570991,99076.34,1.0,4.0,98289425118,251591425,0.26%,0,185308164909,137,137,0,4987307,391563,7.851,279753631357,4421070,0.00%,292762,17795,6.08%,11372625,279835744659,14346275,0.01%,14283180,140110,0.98%,0,0,1443260868656,187623912925.28,894821738566.72,57730434746.24,317517391104.32
10,2023-05-29,nbody_50000000_v2_compatible,g++-11,nbody_2.c 50000000,1.0,0.45,0.62,0.12,0.04,0.22,6.29,2.23,0.0,0.0,1.87,101.152819945,358401608586,3.544,798139501090,2.23,101140.98,1.0,358370296925,3.543,15,191403909515,2423032731,101141.13,1.0,16.0,98320307740,251903011,0.26%,0,185303771323,139,139,0,7718046,626672,8.12,279811173579,5142734,0.00%,488941,37427,7.65%,13685022,279735387291,14438015,0.01%,15201181,168183,1.11%,0,0,1433606434344,172032772121.28,888835989293.28,57344257373.76,315393415555.68
1,2023-05-08,nbody_50000000_v2_compatible,g++-12,nbody_2.c 50000000,1.0,0.45,0.62,0.13,0.04,0.21,6.24,2.21,0.0,0.0,2.16,88.077067434,358822938278,4.074,793950331313,2.21,88070.47,1.0,358788099711,4.074,17,166333829320,2105555752,88070.57,1.0,2.0,98314238054,251159687,0.26%,0,185256594974,136,136,0,4440345,316509,7.128,279758342770,3696509,0.00%,300537,10652,3.54%,11101962,279737305038,22475770,0.01%,13082122,87549,0.67%,0,0,1435291753112,186587927904.56,889880886929.44,57411670124.48,301411268153.51996
2,2023-05-08,nbody_50000000_v2_compatible,g++-12,nbody_2.c 50000000,1.0,0.46,0.61,0.14,0.04,0.21,6.23,2.19,0.0,0.0,2.1,91.350441814,362718274435,3.971,794499029589,2.19,91343.67,1.0,362728055557,3.971,10,172484330947,2183379627,91343.75,1.0,5.0,98408406898,301209311,0.31%,0,185349535737,137,137,0,8406922,556346,6.618,279780041824,4572908,0.00%,641463,20308,3.17%,12430388,279591330652,22770692,0.01%,13222621,125317,0.95%,0,0,1450873097740,203122233683.6,885032589621.4,58034923909.6,304683350525.39996
3,2023-05-08,nbody_50000000_v2_compatible,g++-12,nbody_2.c 50000000,1.0,0.45,0.62,0.14,0.04,0.21,6.19,2.2,0.0,0.0,1.85,102.75883003,360839476855,3.512,793817101621,2.2,102747.74,1.0,360860497780,3.512,3,194566677282,2463026514,102747.86,1.0,15.0,98320208153,251011108,0.26%,0,185248872046,138,138,0,8216974,630069,7.668,279805913811,5125348,0.00%,540419,21462,3.97%,14168975,279792237927,22317662,0.01%,12815026,145401,1.13%,0,0,1443357907420,202070107038.80002,894881902600.4,57734316296.8,303105160558.2
4,2023-05-08,nbody_50000000_v2_compatible,g++-12,nbody_2.c 50000000,1.0,0.45,0.62,0.13,0.04,0.21,6.23,2.2,0.0,0.0,1.87,101.657733283,360324003359,3.545,794402880983,2.2,101650.68,1.0,360331014368,3.545,3,192508191012,2436935572,101650.77,1.0,18.0,98369475877,258088682,0.26%,0,185168368319,137,137,0,6659835,435453,6.538,279897003717,4592665,0.00%,402305,26587,6.61%,13620185,279618491448,22522646,0.01%,12843721,113901,0.89%,0,0,1441296013436,187368481746.68,893603528330.32,57651840537.44,302672162821.56
5,2023-05-08,nbody_50000000_v2_compatible,g++-12,nbody_2.c 50000000,1.0,0.46,0.61,0.13,0.04,0.21,6.2,2.2,0.0,0.0,1.92,99.404180482,361438768849,3.636,793889273574,2.2,99394.47,1.0,361446342910,3.636,19,188040168835,2380347180,99394.59,1.0,15.0,98316146206,250575006,0.25%,0,185232671776,136,136,0,7386456,644682,8.728,279721568792,4911017,0.00%,483326,26029,5.39%,13884147,279783169437,21439009,0.01%,12861899,147004,1.14%,0,0,1445755075396,187948159801.48,881910595991.5599,57830203015.840004,303608565833.16
6,2023-05-08,nbody_50000000_v2_compatible,g++-12,nbody_2.c 50000000,1.0,0.46,0.61,0.13,0.04,0.21,6.22,2.19,0.0,0.0,1.89,101.518179522,362446066329,3.571,793741230119,2.19,101511.05,1.0,362438915779,3.57,5,192238689872,2433548513,101511.15,1.0,16.0,98328548285,301469596,0.31%,0,185253613506,139,139,0,7335915,487990,6.652,279777943160,4584441,0.00%,458951,19717,4.30%,13965463,279755505143,24009668,0.01%,13670654,117069,0.86%,0,0,1449784265316,188471954491.08002,884368401842.76,57991370612.64,304454695716.36
7,2023-05-08,nbody_50000000_v2_compatible,g++-12,nbody_2.c 50000000,1.0,0.46,0.61,0.13,0.04,0.21,6.23,2.2,0.0,0.0,1.9,100.417144097,361189688594,3.597,793715361948,2.2,100409.2,1.0,361132841997,3.597,12,190127023092,2406842149,100409.31,1.0,19.0,98287136853,300850633,0.31%,0,185156292278,137,137,0,5066379,517912,10.223,279722839727,4283106,0.00%,312880,35833,11.45%,11904203,279834830721,22849995,0.01%,12789771,102814,0.80%,0,0,1444758754376,187818638068.88,881302840169.36,57790350175.04,303399338418.95996
8,2023-05-08,nbody_50000000_v2_compatible,g++-12,nbody_2.c 50000000,1.0,0.46,0.61,0.13,0.04,0.21,6.22,2.2,0.0,0.0,1.93,99.315114963,361428426973,3.64,794062429878,2.2,99304.39,1.0,361439636522,3.64,12,187570014631,2374522310,99304.51,1.0,2.0,98323257801,301187545,0.31%,0,185242795655,136,136,0,7490895,515454,6.881,279802621560,4584041,0.00%,514338,25928,5.04%,13484463,279768500330,22751265,0.01%,13727006,159149,1.16%,0,0,1445713707892,187942782025.96,881885361814.12,57828548315.68,303599878657.32
9,2023-05-08,nbody_50000000_v2_compatible,g++-12,nbody_2.c 50000000,1.0,0.45,0.62,0.13,0.04,0.21,6.23,2.2,0.0,0.0,1.88,101.231519736,360363015301,3.56,794223304207,2.2,101224.09,1.0,360337814457,3.56,3,191688096847,2426563644,101224.19,1.0,19.0,98324993519,251293565,0.26%,0,185327422210,140,140,0,6676793,382321,5.726,279815994237,4502419,0.00%,453191,14825,3.27%,12875724,279657439477,22397742,0.01%,12984977,117113,0.90%,0,0,1441452061204,187388767956.52002,893700277946.48,57658082448.16,302704932852.83997
10,2023-05-08,nbody_50000000_v2_compatible,g++-12,nbody_2.c 50000000,1.0,0.46,0.61,0.14,0.04,0.21,6.17,2.17,0.0,0.0,1.9,101.408691584,365693906990,3.606,794388581526,2.17,101401.39,1.0,365662303629,3.606,3,192012365696,2430706913,101401.49,1.0,16.0,98314523944,300273629,0.31%,0,185160082136,138,138,0,5710989,387667,6.788,279825635720,4444399,0.00%,328524,28263,8.60%,12823604,279767999937,23026652,0.01%,13214515,111160,0.84%,0,0,1462775627960,204788587914.40002,892293133055.6,58511025118.4,307182881871.6
1,2023-04-26,nbody_50000000_v2_compatible,g++-13,nbody_2.c 50000000,1.0,0.43,0.65,0.1,0.04,0.21,6.45,2.34,0.0,0.0,2.15,78.665531583,319955397321,4.068,750232657305,2.34,78659.76,1.0,319952218244,4.068,18,148473490725,1879517838,78659.84,1.0,3.0,88107837690,250246893,0.28%,0,173547172649,137,137,0,3559231,336242,9.447,268357877452,3274977,0.00%,217848,14323,6.57%,9427854,268362031031,31686,0.00%,486100,88940,18.30%,0,0,1279821589284,127982158928.40001,831884033034.6,51192863571.36,268762533749.63998
2,2023-04-26,nbody_50000000_v2_compatible,g++-13,nbody_2.c 50000000,0.99,0.43,0.65,0.1,0.04,0.21,6.46,2.35,0.0,0.0,2.09,81.094739462,319279420610,3.937,750438885987,2.35,81087.28,1.0,319279115044,3.937,65,152790626787,1934012315,81087.39,1.0,15.0,88132358364,250657473,0.28%,0,173559280762,136,136,0,5361280,331450,6.182,268466428896,3886366,0.00%,399788,13391,3.35%,10133008,268351927297,21823,0.00%,766012,93996,12.27%,0,0,1277117682440,127711768244.0,830126493586.0,51084707297.6,268194713312.4
3,2023-04-26,nbody_50000000_v2_compatible,g++-13,nbody_2.c 50000000,1.0,0.43,0.65,0.1,0.04,0.21,6.45,2.35,0.0,0.0,1.85,91.43441252,319786464076,3.498,750346071468,2.35,91424.5,1.0,319782711814,3.498,4,173146023137,2191836301,91424.62,1.0,15.0,88113069451,252523488,0.29%,0,173553324049,137,137,0,6704644,458187,6.834,268418374096,4614336,0.00%,465890,18369,3.94%,12204024,268362287072,38505,0.00%,225095,127287,56.55%,0,0,1279145856304,127914585630.40001,831444806597.6,51165834252.16,268620629823.84
4,2023-04-26,nbody_50000000_v2_compatible,g++-13,nbody_2.c 50000000,1.0,0.43,0.64,0.1,0.04,0.21,6.4,2.33,0.0,0.0,1.85,92.02473609,322632650429,3.506,750572320793,2.33,92017.36,1.0,322594214400,3.506,17,174265251571,2206009331,92017.45,1.0,20.0,88106142442,251359015,0.29%,0,173533465474,136,136,0,4857849,351088,7.227,268352120041,3833660,0.00%,360794,17014,4.72%,10834742,268288187658,40841,0.00%,177351,97931,55.22%,0,0,1290530601716,129053060171.6,825939585098.24,51621224068.64,271011426360.36
5,2023-04-26,nbody_50000000_v2_compatible,g++-13,nbody_2.c 50000000,1.0,0.42,0.65,0.1,0.04,0.21,6.46,2.35,0.0,0.0,1.85,90.751592878,318725758584,3.512,750406242668,2.35,90744.85,1.0,318725903985,3.512,7,171855392959,2175522785,90744.93,1.0,19.0,88114151207,251882446,0.29%,0,173561654796,137,137,0,3223851,327415,10.156,268381795623,3667933,0.00%,225428,14497,6.43%,10493466,268360000632,47615,0.00%,158191,90618,57.28%,0,0,1274903034336,127490303433.6,828686972318.4,50996121373.44,267729637210.56
6,2023-04-26,nbody_50000000_v2_compatible,g++-13,nbody_2.c 50000000,1.0,0.43,0.65,0.1,0.04,0.21,6.45,2.35,0.0,0.0,1.94,87.308675149,319931444611,3.665,750489906794,2.35,87299.44,1.0,319897426796,3.664,19,164807919157,2086372470,87299.54,1.0,2.0,88114838124,250792647,0.28%,0,173554960587,139,139,0,8341847,473543,5.677,268406021476,4623974,0.00%,586659,24648,4.20%,12456639,268324912460,40824,0.00%,485278,401251,82.68%,0,0,1279725778444,127972577844.40001,831821755988.6,51189031137.76,268742413473.24
7,2023-04-26,nbody_50000000_v2_compatible,g++-13,nbody_2.c 50000000,1.0,0.43,0.65,0.1,0.04,0.21,6.45,2.35,0.0,0.0,1.86,90.795957162,319844867344,3.523,750337076533,2.35,90789.48,1.0,319836326501,3.523,5,171939197816,2176566024,90789.56,1.0,6.0,88101615819,250451954,0.28%,0,173530697219,138,138,0,5646895,410124,7.263,268469756509,3789107,0.00%,383314,21481,5.60%,11434439,268332114197,39932,0.00%,178590,115944,64.92%,0,0,1279379469376,127937946937.6,831596655094.4,51175178775.04,268669688568.96
8,2023-04-26,nbody_50000000_v2_compatible,g++-13,nbody_2.c 50000000,1.0,0.43,0.65,0.1,0.04,0.21,6.45,2.34,0.0,0.0,1.87,90.446521731,320197010837,3.54,750366157729,2.34,90440.3,1.0,320133468144,3.54,5,171270892484,2168114901,90440.38,1.0,17.0,88139365640,251110561,0.28%,0,173542685419,136,136,0,4745408,381029,8.029,268274991791,3883316,0.00%,318537,18959,5.95%,11231602,268243169296,48488,0.00%,174161,100247,57.56%,0,0,1280788043348,128078804334.8,832512228176.2001,51231521733.92,268965489103.08
9,2023-04-26,nbody_50000000_v2_compatible,g++-13,nbody_2.c 50000000,1.0,0.43,0.65,0.1,0.04,0.21,6.46,2.34,0.0,0.0,1.91,88.436789377,320062221184,3.619,750346091242,2.34,88427.66,1.0,320023386018,3.619,14,167215603480,2116761835,88427.79,1.0,2.0,88107781548,290288861,0.33%,0,173578872729,138,138,0,6860649,509303,7.424,268341522391,4359747,0.00%,470341,29558,6.28%,12256252,268292495252,52233,0.00%,407125,127903,31.42%,0,0,1280248884736,128024888473.6,832161775078.4,51209955389.44,268852265794.56
