version,release_date,appplication,no_measurement,timestamp,pid,command,time,virt,res,shr,percent_cpu,percent_mem,nTH,P,TIME,SWAP,CODE,DATA,nMaj,nMin,nDRT,USED,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail,Unnamed: 43
6.17.1,2019-04-03,binaryTrees_7_original.js 21,10,1692191844,121548,node,0:13.09,1387648.0,549716,18716.0,100.0,3.4,6.0,3.0,0:13,0.0,24704.0,568516.0,0.0,3.5m,0.0,549716,281,2,279,0,0,9.2,5.4,0.0,85.4,0.0,0.0,0.0,0.0,15795.0 MiB,8047.5 MiB,1962.5 MiB,5785.0 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13098.2 MiB,
6.17.1,2019-04-03,binaryTrees_7_original.js 21,11,1692191845,121548,node,0:14.37,1639552.0,802428,18716.0,100.0,5.0,6.0,2.0,0:14,0.0,24704.0,824260.0,0.0,3.8m,0.0,802428,281,2,279,0,0,9.3,3.9,0.0,86.8,0.0,0.0,0.0,0.0,15795.0 MiB,7790.6 MiB,2227.4 MiB,5777.0 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12841.3 MiB,
6.17.1,2019-04-03,binaryTrees_7_original.js 21,12,1692191846,121548,node,0:15.71,1183872.0,346564,18716.0,131.2,2.1,6.0,3.0,0:15,0.0,24704.0,364740.0,0.0,4.1m,0.0,346564,281,2,279,0,0,10.9,5.5,0.0,83.6,0.0,0.0,0.0,0.0,15795.0 MiB,8236.6 MiB,1773.4 MiB,5785.0 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13287.3 MiB,
6.17.1,2019-04-03,binaryTrees_7_original.js 21,13,1692191847,121548,node,0:16.98,1422464.0,585120,18716.0,93.8,3.6,6.0,3.0,0:16,0.0,24704.0,603332.0,0.0,4.4m,0.0,585120,281,2,279,0,0,11.5,3.8,0.0,84.6,0.0,0.0,0.0,0.0,15795.0 MiB,8012.6 MiB,1997.5 MiB,5784.9 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13063.3 MiB,
6.17.1,2019-04-03,binaryTrees_7_original.js 21,14,1692191849,121548,node,0:18.27,1429632.0,593360,18716.0,93.8,3.7,6.0,7.0,0:18,0.0,24704.0,610500.0,0.0,4.7m,0.0,593360,281,2,279,0,0,10.1,3.1,0.0,86.8,0.0,0.0,0.0,0.0,15795.0 MiB,8009.9 MiB,2000.1 MiB,5785.0 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13060.6 MiB,
6.17.1,2019-04-03,binaryTrees_7_original.js 21,15,1692191850,121548,node,0:19.57,1585280.0,748748,18716.0,106.2,4.6,6.0,7.0,0:19,0.0,24704.0,766148.0,0.0,5.1m,0.0,748748,281,2,279,0,0,8.5,6.2,0.0,85.4,0.0,0.0,0.0,0.0,15795.0 MiB,7850.9 MiB,2159.0 MiB,5785.0 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12901.6 MiB,
6.17.1,2019-04-03,binaryTrees_7_original.js 21,16,1692191851,121548,node,0:20.92,1511552.0,674176,18716.0,100.0,4.2,6.0,7.0,0:20,0.0,24704.0,692420.0,0.0,5.3m,0.0,674176,281,2,279,0,0,9.3,3.9,0.0,86.8,0.0,0.0,0.0,0.0,15795.0 MiB,7924.6 MiB,2085.4 MiB,5785.0 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12975.3 MiB,
6.17.1,2019-04-03,binaryTrees_7_original.js 21,17,1692191852,121548,node,0:22.26,1287296.0,450044,18716.0,160.0,2.8,6.0,7.0,0:22,0.0,24704.0,468164.0,0.0,5.6m,0.0,450044,281,2,279,0,0,14.6,6.9,0.0,78.5,0.0,0.0,0.0,0.0,15795.0 MiB,8149.7 MiB,1868.1 MiB,5777.2 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13200.4 MiB,
7.10.1,2017-07-11,binaryTrees_7_original.js 21,0,1692192480,122314,node,0:00.16,962368.0,124720,19868.0,100.0,0.8,6.0,3.0,0:00,0.0,27616.0,143792.0,0.0,28k,0.0,124720,277,2,275,0,0,12.3,2.3,0.0,85.4,0.0,0.0,0.0,0.0,15795.0 MiB,8462.8 MiB,1546.4 MiB,5785.7 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13516.4 MiB,
7.10.1,2017-07-11,binaryTrees_7_original.js 21,1,1692192482,122314,node,0:01.52,1543488.0,706344,20108.0,93.8,4.4,6.0,2.0,0:01,0.0,27616.0,721072.0,0.0,356k,0.0,706344,277,2,275,0,0,7.8,5.5,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,7895.1 MiB,2113.9 MiB,5786.0 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12948.8 MiB,
7.10.1,2017-07-11,binaryTrees_7_original.js 21,2,1692192483,122314,node,0:02.86,1290048.0,452584,20108.0,125.0,2.8,6.0,3.0,0:02,0.0,27616.0,467632.0,0.0,692k,0.0,452584,277,2,275,0,0,12.4,6.2,0.0,81.4,0.0,0.0,0.0,0.0,15795.0 MiB,8146.1 MiB,1871.0 MiB,5777.9 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13199.8 MiB,
7.10.1,2017-07-11,binaryTrees_7_original.js 21,3,1692192484,122314,node,0:04.22,1302848.0,464944,20108.0,137.5,2.9,6.0,3.0,0:04,0.0,27616.0,479920.0,0.0,1.0m,0.0,464944,277,1,276,0,0,14.6,3.1,0.0,82.3,0.0,0.0,0.0,0.0,15795.0 MiB,7975.3 MiB,2033.8 MiB,5785.9 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13028.9 MiB,
7.10.1,2017-07-11,binaryTrees_7_original.js 21,4,1692192485,122314,node,0:05.51,1583424.0,746136,20108.0,93.8,4.6,6.0,3.0,0:05,0.0,27616.0,761008.0,0.0,1.4m,0.0,746136,277,2,275,0,0,8.5,5.4,0.0,86.0,0.0,0.0,0.0,0.0,15795.0 MiB,7832.9 MiB,2176.2 MiB,5785.9 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12886.5 MiB,
7.10.1,2017-07-11,binaryTrees_7_original.js 21,5,1692192486,122314,node,0:06.88,1324352.0,487284,20108.0,100.0,3.0,6.0,3.0,0:06,0.0,27616.0,501936.0,0.0,1.7m,0.0,487284,277,2,275,0,0,6.9,7.7,0.0,85.4,0.0,0.0,0.0,0.0,15795.0 MiB,8101.3 MiB,1907.7 MiB,5786.0 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13155.0 MiB,
7.10.1,2017-07-11,binaryTrees_7_original.js 21,6,1692192487,122314,node,0:08.25,1339016.0,501208,20108.0,131.2,3.1,6.0,0.0,0:08,0.0,27616.0,515760.0,0.0,2.0m,0.0,501208,277,1,276,0,0,15.2,3.8,0.0,81.1,0.0,0.0,0.0,0.0,15795.0 MiB,7985.6 MiB,2023.4 MiB,5786.0 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13039.3 MiB,
7.10.1,2017-07-11,binaryTrees_7_original.js 21,7,1692192489,122314,node,0:09.62,1550144.0,713008,20108.0,106.7,4.4,6.0,3.0,0:09,0.0,27616.0,727728.0,0.0,2.4m,0.0,713008,277,2,275,0,0,8.3,6.1,0.0,84.8,0.0,0.0,0.8,0.0,15795.0 MiB,7875.3 MiB,2133.7 MiB,5786.0 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12928.9 MiB,
7.10.1,2017-07-11,binaryTrees_7_original.js 21,8,1692192490,122314,node,0:10.99,1233728.0,396876,20108.0,160.0,2.5,6.0,3.0,0:10,0.0,27616.0,411312.0,0.0,2.7m,0.0,396876,277,2,275,0,0,12.5,7.8,0.0,78.9,0.0,0.0,0.8,0.0,15795.0 MiB,8182.6 MiB,1826.4 MiB,5786.0 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13236.3 MiB,
7.10.1,2017-07-11,binaryTrees_7_original.js 21,9,1692192491,122314,node,0:12.32,1608000.0,770644,20108.0,100.0,4.8,6.0,3.0,0:12,0.0,27616.0,789424.0,0.0,3.1m,0.0,770644,277,2,275,0,0,9.4,3.1,0.0,87.5,0.0,0.0,0.0,0.0,15795.0 MiB,7802.2 MiB,2206.8 MiB,5786.0 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12855.9 MiB,
7.10.1,2017-07-11,binaryTrees_7_original.js 21,10,1692192492,122314,node,0:13.72,1378624.0,541608,20108.0,100.0,3.3,6.0,3.0,0:13,0.0,27616.0,556208.0,0.0,3.4m,0.0,541608,277,2,275,0,0,8.4,5.3,0.0,85.5,0.0,0.0,0.8,0.0,15795.0 MiB,8044.8 MiB,1964.1 MiB,5786.0 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13098.5 MiB,
7.10.1,2017-07-11,binaryTrees_7_original.js 21,11,1692192493,122314,node,0:15.05,1615680.0,778700,20108.0,93.8,4.8,6.0,3.0,0:15,0.0,27616.0,797104.0,0.0,3.7m,0.0,778700,277,2,275,0,0,11.5,2.3,0.0,85.4,0.0,0.0,0.8,0.0,15795.0 MiB,7800.0 MiB,2209.0 MiB,5786.0 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12853.7 MiB,
7.10.1,2017-07-11,binaryTrees_7_original.js 21,12,1692192494,122314,node,0:16.43,1349952.0,512828,20108.0,100.0,3.2,6.0,2.0,0:16,0.0,27616.0,527536.0,0.0,4.1m,0.0,512828,277,2,275,0,0,7.7,6.2,0.0,86.2,0.0,0.0,0.0,0.0,15795.0 MiB,8088.4 MiB,1920.6 MiB,5786.0 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13142.1 MiB,
7.10.1,2017-07-11,binaryTrees_7_original.js 21,13,1692192496,122314,node,0:17.74,1618240.0,781076,20108.0,100.0,4.8,6.0,4.0,0:17,0.0,27616.0,799664.0,0.0,4.4m,0.0,781076,277,2,275,0,0,10.8,3.1,0.0,86.2,0.0,0.0,0.0,0.0,15795.0 MiB,7821.2 MiB,2187.8 MiB,5786.0 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12874.9 MiB,
7.10.1,2017-07-11,binaryTrees_7_original.js 21,14,1692192497,122314,node,0:19.09,1742656.0,905284,20108.0,106.7,5.6,6.0,4.0,0:19,0.0,27616.0,924080.0,0.0,4.7m,0.0,905284,277,2,275,0,0,11.6,1.6,0.0,86.8,0.0,0.0,0.0,0.0,15795.0 MiB,7680.7 MiB,2328.3 MiB,5786.0 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12734.4 MiB,
7.10.1,2017-07-11,binaryTrees_7_original.js 21,15,1692192498,122314,node,0:20.46,1743680.0,906572,20108.0,106.7,5.6,6.0,4.0,0:20,0.0,27616.0,925104.0,0.0,5.0m,0.0,906572,277,2,275,0,0,10.9,2.3,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,7693.0 MiB,2324.0 MiB,5778.0 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12746.7 MiB,
7.10.1,2017-07-11,binaryTrees_7_original.js 21,16,1692192499,122314,node,0:21.84,1746240.0,908948,20108.0,100.0,5.6,6.0,4.0,0:21,0.0,27616.0,927664.0,0.0,5.3m,0.0,908948,277,2,275,0,0,12.2,2.3,0.0,85.5,0.0,0.0,0.0,0.0,15795.0 MiB,7674.0 MiB,2334.9 MiB,5786.0 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12727.7 MiB,
7.10.1,2017-07-11,binaryTrees_7_original.js 21,17,1692192500,122314,node,0:23.20,1730368.0,893212,20108.0,100.0,5.5,6.0,2.0,0:23,0.0,27616.0,911792.0,0.0,5.6m,0.0,893212,277,2,275,0,0,10.8,3.1,0.0,86.2,0.0,0.0,0.0,0.0,15795.0 MiB,7693.5 MiB,2315.5 MiB,5786.0 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12747.2 MiB,
8.17.0,2019-12-17,binaryTrees_7_original.js 21,0,1692193102,123072,node,0:00.23,1108444.0,277940,22480.0,143.8,1.7,6.0,7.0,0:00,0.0,28108.0,291036.0,0.0,63k,0.0,277940,277,2,275,0,0,16.7,5.3,0.0,78.0,0.0,0.0,0.0,0.0,15795.0 MiB,8333.2 MiB,1674.8 MiB,5787.0 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13388.1 MiB,
8.17.0,2019-12-17,binaryTrees_7_original.js 21,1,1692193103,123072,node,0:01.49,1434588.0,604520,22540.0,100.0,3.7,6.0,3.0,0:01,0.0,28108.0,617180.0,0.0,434k,0.0,604520,277,2,275,0,0,6.9,6.2,0.0,86.9,0.0,0.0,0.0,0.0,15795.0 MiB,7991.8 MiB,2015.9 MiB,5787.3 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13046.8 MiB,
8.17.0,2019-12-17,binaryTrees_7_original.js 21,2,1692193105,123072,node,0:02.77,1770080.0,940076,22540.0,106.7,5.8,6.0,3.0,0:02,0.0,28108.0,952672.0,0.0,829k,0.0,940076,277,2,275,0,0,9.2,5.4,0.0,85.4,0.0,0.0,0.0,0.0,15795.0 MiB,7652.5 MiB,2355.2 MiB,5787.3 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12707.5 MiB,
8.17.0,2019-12-17,binaryTrees_7_original.js 21,3,1692193106,123072,node,0:04.04,2127456.0,1200000,22540.0,100.0,8.0,6.0,3.0,0:04,0.0,28108.0,1310048.0,0.0,1.2m,0.0,1.2g,277,2,275,0,0,8.5,6.2,0.0,85.4,0.0,0.0,0.0,0.0,15795.0 MiB,7300.2 MiB,2715.4 MiB,5779.4 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12355.3 MiB,
8.17.0,2019-12-17,binaryTrees_7_original.js 21,4,1692193107,123072,node,0:05.28,2343520.0,1400000,22540.0,106.7,9.4,6.0,3.0,0:05,0.0,28108.0,1526112.0,0.0,1.6m,0.0,1.4g,277,2,275,0,0,10.8,3.1,0.0,86.2,0.0,0.0,0.0,0.0,15795.0 MiB,7069.2 MiB,2938.4 MiB,5787.3 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12124.3 MiB,
8.17.0,2019-12-17,binaryTrees_7_original.js 21,5,1692193108,123072,node,0:06.65,1300576.0,470856,22540.0,100.0,2.9,6.0,4.0,0:06,0.0,28108.0,483168.0,0.0,1.9m,0.0,470856,277,2,275,0,0,9.1,6.1,0.0,84.8,0.0,0.0,0.0,0.0,15795.0 MiB,8104.5 MiB,1903.1 MiB,5787.3 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13159.6 MiB,
8.17.0,2019-12-17,binaryTrees_7_original.js 21,6,1692193109,123072,node,0:07.88,1610848.0,781144,22540.0,100.0,4.8,6.0,4.0,0:07,0.0,28108.0,793440.0,0.0,2.3m,0.0,781144,277,2,275,0,0,8.7,4.0,0.0,87.3,0.0,0.0,0.0,0.0,15795.0 MiB,7797.4 MiB,2210.2 MiB,5787.3 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12852.5 MiB,
8.17.0,2019-12-17,binaryTrees_7_original.js 21,7,1692193110,123072,node,0:09.16,1911904.0,1000000,22540.0,106.7,6.7,6.0,3.0,0:09,0.0,28108.0,1094496.0,0.0,2.7m,0.0,1.0g,277,2,275,0,0,11.5,3.1,0.0,85.4,0.0,0.0,0.0,0.0,15795.0 MiB,7514.0 MiB,2493.8 MiB,5787.2 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12569.1 MiB,
8.17.0,2019-12-17,binaryTrees_7_original.js 21,8,1692193112,123072,node,0:10.44,2207840.0,1300000,22540.0,106.7,8.5,6.0,7.0,0:10,0.0,28108.0,1390432.0,0.0,3.0m,0.0,1.3g,277,2,275,0,0,10.0,3.8,0.0,86.2,0.0,0.0,0.0,0.0,15795.0 MiB,7214.7 MiB,2792.9 MiB,5787.3 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12269.8 MiB,
8.17.0,2019-12-17,binaryTrees_7_original.js 21,9,1692193113,123072,node,0:11.74,2070624.0,1200000,22540.0,120.0,7.7,6.0,7.0,0:11,0.0,28108.0,1252704.0,0.0,3.4m,0.0,1.2g,277,1,276,0,0,12.3,4.6,0.0,83.1,0.0,0.0,0.0,0.0,15795.0 MiB,7231.7 MiB,2775.9 MiB,5787.4 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12286.8 MiB,
8.17.0,2019-12-17,binaryTrees_7_original.js 21,10,1692193114,123072,node,0:13.08,1273952.0,444016,22540.0,106.2,2.7,6.0,4.0,0:13,0.0,28108.0,456544.0,0.0,3.7m,0.0,444280,277,2,275,0,0,6.8,7.5,0.0,85.7,0.0,0.0,0.0,0.0,15795.0 MiB,8139.8 MiB,1867.7 MiB,5787.4 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13194.9 MiB,
8.17.0,2019-12-17,binaryTrees_7_original.js 21,11,1692193115,123072,node,0:14.31,1475168.0,645208,22540.0,100.0,4.0,6.0,4.0,0:14,0.0,28108.0,657760.0,0.0,4.1m,0.0,645208,277,2,275,0,0,10.6,4.5,0.0,84.8,0.0,0.0,0.0,0.0,15795.0 MiB,7947.0 MiB,2060.6 MiB,5787.4 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13002.1 MiB,
8.17.0,2019-12-17,binaryTrees_7_original.js 21,12,1692193116,123072,node,0:15.55,1648736.0,819080,22540.0,93.8,5.1,6.0,4.0,0:15,0.0,28108.0,831328.0,0.0,4.4m,0.0,819080,277,2,275,0,0,9.1,5.3,0.0,85.6,0.0,0.0,0.0,0.0,15795.0 MiB,7775.4 MiB,2240.2 MiB,5779.4 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12830.4 MiB,
8.17.0,2019-12-17,binaryTrees_7_original.js 21,13,1692193117,123072,node,0:16.85,1768032.0,938120,22540.0,100.0,5.8,6.0,4.0,0:16,0.0,28108.0,950624.0,0.0,4.8m,0.0,938120,277,2,275,0,0,8.7,3.9,0.0,87.4,0.0,0.0,0.0,0.0,15795.0 MiB,7643.2 MiB,2364.5 MiB,5787.3 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12698.3 MiB,
8.17.0,2019-12-17,binaryTrees_7_original.js 21,14,1692193119,123072,node,0:18.09,1878624.0,1000000,22540.0,93.8,6.5,6.0,4.0,0:18,0.0,28108.0,1061216.0,0.0,5.1m,0.0,1.0g,277,2,275,0,0,10.1,3.1,0.0,86.8,0.0,0.0,0.0,0.0,15795.0 MiB,7551.7 MiB,2463.9 MiB,5779.4 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12606.8 MiB,
8.17.0,2019-12-17,binaryTrees_7_original.js 21,15,1692193120,123072,node,0:19.41,1983584.0,1100000,22540.0,100.0,7.1,6.0,4.0,0:19,0.0,28108.0,1166176.0,0.0,5.4m,0.0,1.1g,277,2,275,0,0,10.0,3.8,0.0,86.2,0.0,0.0,0.0,0.0,15795.0 MiB,7427.9 MiB,2579.7 MiB,5787.4 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12483.0 MiB,
8.17.0,2019-12-17,binaryTrees_7_original.js 21,16,1692193121,123072,node,0:20.65,2077792.0,1200000,22540.0,93.8,7.7,6.0,4.0,0:20,0.0,28108.0,1260384.0,0.0,5.7m,0.0,1.2g,277,2,275,0,0,11.5,3.1,0.0,85.5,0.0,0.0,0.0,0.0,15795.0 MiB,7335.6 MiB,2679.9 MiB,5779.4 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12390.7 MiB,
9.11.2,2018-06-12,binaryTrees_7_original.js 21,0,1692193723,123825,node,0:00.23,1096868.0,266912,22808.0,137.5,1.7,6.0,7.0,0:00,0.0,28268.0,279272.0,0.0,60k,0.0,266912,278,2,276,0,0,16.0,5.3,0.0,78.6,0.0,0.0,0.0,0.0,15795.0 MiB,8332.4 MiB,1673.5 MiB,5789.1 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13389.5 MiB,
9.11.2,2018-06-12,binaryTrees_7_original.js 21,1,1692193724,123825,node,0:01.50,1463460.0,633636,22808.0,113.3,3.9,6.0,1.0,0:01,0.0,28268.0,645864.0,0.0,429k,0.0,633636,278,2,276,0,0,9.2,6.9,0.0,83.2,0.0,0.0,0.8,0.0,15795.0 MiB,7953.9 MiB,2051.6 MiB,5789.5 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13011.2 MiB,
9.11.2,2018-06-12,binaryTrees_7_original.js 21,2,1692193725,123825,node,0:02.74,1787184.0,957540,22808.0,100.0,5.9,6.0,1.0,0:02,0.0,28268.0,969588.0,0.0,821k,0.0,957540,278,2,276,0,0,9.2,6.2,0.0,84.6,0.0,0.0,0.0,0.0,15795.0 MiB,7633.1 MiB,2372.4 MiB,5789.5 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12690.3 MiB,
9.11.2,2018-06-12,binaryTrees_7_original.js 21,3,1692193726,123825,node,0:04.01,2136368.0,1200000,22808.0,100.0,8.1,6.0,1.0,0:04,0.0,28268.0,1318772.0,0.0,1.2m,0.0,1.2g,278,2,276,0,0,8.5,5.4,0.0,86.2,0.0,0.0,0.0,0.0,15795.0 MiB,7281.1 MiB,2724.4 MiB,5789.5 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12338.4 MiB,
9.11.2,2018-06-12,binaryTrees_7_original.js 21,4,1692193728,123825,node,0:05.25,2205488.0,1300000,22808.0,106.2,8.5,6.0,1.0,0:05,0.0,28268.0,1387892.0,0.0,1.5m,0.0,1.3g,278,1,277,0,0,13.7,2.3,0.0,84.0,0.0,0.0,0.0,0.0,15795.0 MiB,7106.4 MiB,2898.9 MiB,5789.6 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12163.7 MiB,
9.11.2,2018-06-12,binaryTrees_7_original.js 21,5,1692193729,123825,node,0:06.60,1325872.0,496072,22808.0,100.0,3.1,6.0,6.0,0:06,0.0,28268.0,508276.0,0.0,1.9m,0.0,496072,278,2,276,0,0,9.4,4.7,0.0,85.9,0.0,0.0,0.0,0.0,15795.0 MiB,8086.1 MiB,1919.4 MiB,5789.5 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13143.4 MiB,
9.11.2,2018-06-12,binaryTrees_7_original.js 21,6,1692193730,123825,node,0:07.86,1634096.0,804496,22808.0,100.0,5.0,6.0,6.0,0:07,0.0,28268.0,816500.0,0.0,2.3m,0.0,804496,278,2,276,0,0,9.4,3.1,0.0,87.5,0.0,0.0,0.0,0.0,15795.0 MiB,7775.8 MiB,2229.7 MiB,5789.5 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12833.1 MiB,
