version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
v11.15.0,binaryTrees_1_original.js 21,5.48221,1284.1,1692876666.55564,0,0,2314.2,73.34,3160.9,1896,1.41,209202.5,0,923.3,22566.6,1696.4,364.1,1109.9,0.4,2607.1,76.2,2801.5,0.02,4.7,0.5,0.16,0.83,0,5.71,0.53,14,17.05,0.07,0.5,9.04,83.9,84.6,99.26,300,300,347.41,99.57,0.85,0.84,0,0,0,0,0,0,0,0,0,158.11,140.19,0.04,12.02,0,0
v12.22.12,binaryTrees_1_original.js 21,4.66655,1486.4,1692876834.07475,0,0,2187.5,68.2,3211.5,1895.9,1.44,254187.2,0,2244.4,50308.8,2441.8,590.8,1293.7,0.3,1938.2,109.2,2481.5,0.04,7.44,0.79,0.3,1.19,0,5.54,0.79,15.56,20.59,0.14,0.76,10.31,84.4,84.6,99.14,300,300,333.91,99.53,0.92,0.92,0,0,0,0,0,0,0,0,0,138.18,122.51,0.04,10.96,0,0
v13.14.0,binaryTrees_1_original.js 21,4.85443,1870.2,1692877003.45524,0,0,2166.7,68.84,3150.3,1895.9,1.43,266039.5,0,3058,55167.5,2565.8,731,1611.4,0.5,2435.2,119.4,2855.3,0.05,7.91,0.9,0.36,1.32,0,5.76,0.79,13.92,20.93,0.2,0.81,9.22,84.8,85,99.08,300,300,338.18,99.49,0.96,0.95,0,0,0,0,0,0,0,0,0,140.06,123.91,0.04,11.16,0,0
v14.21.3,binaryTrees_1_original.js 21,11.351,1981.8,1692877237.85817,0,0,1484.9,55.25,2691.5,1896,1.6,240828.2,0,1097.8,48770.5,5764.4,1340.4,2831.5,0.5,4085.3,208.2,7171.3,0.01,6.73,1.16,0.26,1.1,0,6.39,0.67,28.32,25.98,0.18,0.88,17.73,76.4,76.6,99.33,300,300,290.49,99.65,0.71,0.71,0,0,0,0,0,0,0,0,0,213.17,178.17,0.06,20.85,0,0
v15.14.0,binaryTrees_1_original.js 21,10.131,1581.2,1692877460.22832,0,0,1764.6,71.64,2466.9,1896,1.56,259079.9,0,2555.2,59750.9,7838.1,786.5,1424.2,0.5,2693.7,75.6,3199.5,0.03,4.99,0.77,0.17,0.64,0,5.69,0.33,15.62,21.7,0.1,0.37,6.19,75,75.2,99.4,300,300,354.07,99.68,0.78,0.78,0,0,0,0,0,0,0,0,0,181.59,149.29,0.06,20.92,0,0
v16.20.2,binaryTrees_1_original.js 21,11.7529,3890.7,1692877698.93581,0,0,1705.9,73.31,2345.4,1895.9,1.49,208620,0,1841.5,43132.3,4648.4,984.2,2516.6,1.9,5409.8,76.5,5386.1,0.03,3.51,0.64,0.18,0.81,0,6.35,0.21,14.84,20.11,0.1,0.44,6.05,72.3,72.8,99.49,300,300,359.97,99.7,0.72,0.71,0,0,0,0,0,0,0,0,0,190.58,153.96,0.05,22.76,0,0
v17.9.1,binaryTrees_1_original.js 21,11.5542,1672.5,1692877935.85284,0,0,1650.7,72.33,2291,1896,1.52,210180.7,0,1936.6,43041.3,5098.3,879.9,2461,1.9,5453.1,75.2,5455.1,0.03,3.36,0.66,0.18,0.78,0,6.4,0.22,15.91,20.9,0.1,0.46,6.21,70.7,71.2,99.41,300,300,358.82,99.71,0.78,0.78,0,0,0,0,0,0,0,0,0,182.03,146.04,0.06,22.22,0,0
v18.17.1,binaryTrees_1_original.js 21,6.34889,1748.1,1692878120.39796,0,0,1704.2,65.35,2632.6,1896,1.46,201219.6,0,768.1,35295.8,7836.9,811.4,1803.7,1.3,3263.4,62.4,3185.5,0.02,4.38,1.9,0.29,1.09,0,6.18,0.43,20.22,20.23,0.21,0.69,13.51,74.5,74.6,99.21,300,300,318.55,99.59,0.85,0.84,0,0,0,0,0,0,0,0,0,121.59,101.71,0.04,12.27,0,0
v19.9.0,binaryTrees_1_original.js 21,6.16781,1896.6,1692878303.3934,0,0,1728.8,60.74,2869.2,1895.9,1.5,246687.2,0,2015.7,40747.4,6666.9,812.8,1716.9,0.7,3616.2,149.7,3819.2,0.03,5.21,1.24,0.29,1.11,0,7.2,0.98,23.07,21.77,0.19,0.74,16.55,79.1,79.3,99.19,300,300,309.99,99.5,0.84,0.83,0,0.01,0,0,0,0,0,0,0,134.3,114.94,0.04,12,0,0
v20.5.1,binaryTrees_1_original.js 21,6.16709,1822,1692878486.0516,0,0,1772.8,64.81,2752.3,1896,1.48,222008.3,0,2709.5,46123.4,12602.5,935.9,2113.6,0.7,3865.7,91.7,3513.6,0.04,5.88,1.95,0.34,1.3,0,6.82,0.52,18.25,22.38,0.27,0.82,11.72,79.1,79.7,99.21,300,300,322.34,99.54,0.84,0.83,0,0.02,0,0,0,0,0,0,0,129.69,110.26,0.04,12.11,0,0
